A man on a skateboard performs a trick in the air against the backdrop of a bright blue sky.	A man is riding a skateboard	entailment
A man on a skateboard performs a trick in the air against the backdrop of a bright blue sky.	A woman is running	contradiction
Spectators look on as a baseball player runs onto a base while the baseman waits to make the catch.	people play baseball	entailment
Spectators look on as a baseball player runs onto a base while the baseman waits to make the catch.	the player may get thrown out	-
Spectators look on as a baseball player runs onto a base while the baseman waits to make the catch.	a cat jumps high	contradiction
A young girl holding a toddler.	Two old ladies are making out at a strip club.	contradiction
A young girl holding a toddler.	A sister holds her little brother.	neutral
A young girl holding a toddler.	Two children together.	entailment
A grim looking man with sunglasses pilots a boat.	There is a man on a boat.	entailment
A grim looking man with sunglasses pilots a boat.	The hungover man drives his boat to work.	neutral
A grim looking man with sunglasses pilots a boat.	The happy pilot flies his plane.	contradiction
Workers at Basking Robbins are filling orders.	Workers leaving the office after office hours	contradiction
Workers at Basking Robbins are filling orders.	Workers filling orders at basking robbins	entailment
Workers at Basking Robbins are filling orders.	Workers busy in handling orders	entailment
A man with a duffel bag and girl pushing a cart walk down a street.	A man with a duffel bag walks with agirl pushing a cart down the street.	entailment
A man with a duffel bag and girl pushing a cart walk down a street.	A man with a duffel bag walks along side a girl pushing a cart down a busy street.	neutral
A man with a duffel bag and girl pushing a cart walk down a street.	A man with a breif case stands near a corner as a woman walks past.	contradiction
A man wearing a brown hoodie is shopping for snacks.	The man is in a store.	neutral
A man wearing a brown hoodie is shopping for snacks.	The man is wearing a red shirt.	contradiction
A man wearing a brown hoodie is shopping for snacks.	The man is wearing brown.	entailment
A woman in a white dress with a white umbrellas is giving something to a woman in dark blue.	A friend in white givers her blue dressed friend something.	neutral
A woman in a white dress with a white umbrellas is giving something to a woman in dark blue.	A woman in white hands something to a woman in blue.	entailment
A woman in a white dress with a white umbrellas is giving something to a woman in dark blue.	Two sisters are flipping each other off.	contradiction
A woman in black walks past a shop selling a t-shirt depicting a tattooed woman smoking a cigarette.	A woman is walking down the street of shops.	entailment
A woman in black walks past a shop selling a t-shirt depicting a tattooed woman smoking a cigarette.	A woman is window shopping for a new outfit.	neutral
A woman in black walks past a shop selling a t-shirt depicting a tattooed woman smoking a cigarette.	A woman is sitting on a train.	contradiction
A couple of newlyweds kissing underneath the bride's veil.	The newlyweds are kissing in a church during the wedding.	neutral
A couple of newlyweds kissing underneath the bride's veil.	The newlyweds are actually vampires.	contradiction
A couple of newlyweds kissing underneath the bride's veil.	Two people kissing.	entailment
A white man in a blue uniform is pushing away a black man in a red uniform while the two play soccer on a green field.	A woman says Hi to another woman at the grocery store.	contradiction
A white man in a blue uniform is pushing away a black man in a red uniform while the two play soccer on a green field.	A man pushing away another man on the soccer field.	entailment
A white man in a blue uniform is pushing away a black man in a red uniform while the two play soccer on a green field.	A man pushing away another man on the soccer field because he pushed him first.	neutral
A woman is taking a picture on the shoulders of another woman in cold weather.	A woman is taking a picture in cold weather.	entailment
A woman is taking a picture on the shoulders of another woman in cold weather.	A woman is taking a picture with an older woman.	neutral
A woman is taking a picture on the shoulders of another woman in cold weather.	A man is running errands on his bike.	contradiction
A group in uniform marches carrying red signs with Chinese lettering on them.	a uniformed group carry signs written in Chinese	entailment
A group in uniform marches carrying red signs with Chinese lettering on them.	a dog eats steak	contradiction
A group in uniform marches carrying red signs with Chinese lettering on them.	a militant Chinese group lead a protest with red signs	neutral
